Index,Patch,Oracle,Predicted value
42860,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/518.txt,overfitting,overfitting
42861,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/519.txt,overfitting,overfitting
42862,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/522.txt,overfitting,overfitting
42863,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/523.txt,overfitting,overfitting
42864,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/53.txt,overfitting,overfitting
42865,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/535.txt,overfitting,overfitting
42866,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/538.txt,overfitting,overfitting
42867,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/54.txt,overfitting,correct
42868,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/541.txt,overfitting,overfitting
42869,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/543.txt,overfitting,overfitting
42870,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/545.txt,overfitting,overfitting
42871,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/548.txt,overfitting,correct
42872,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/549.txt,overfitting,overfitting
42873,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/55.txt,overfitting,overfitting
42874,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/550.txt,overfitting,overfitting
42875,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/551.txt,overfitting,overfitting
42876,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/552.txt,overfitting,overfitting
42877,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/553.txt,overfitting,overfitting
42878,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/555.txt,overfitting,overfitting
42879,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/556.txt,overfitting,overfitting
42880,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/558.txt,overfitting,overfitting
42881,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/559.txt,overfitting,overfitting
42882,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/560.txt,overfitting,overfitting
42883,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/561.txt,overfitting,overfitting
42884,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/562.txt,overfitting,overfitting
42885,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/563.txt,overfitting,overfitting
42886,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/564.txt,overfitting,overfitting
42887,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/57.txt,overfitting,correct
42888,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/58.txt,overfitting,overfitting
42889,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/59.txt,overfitting,overfitting
42890,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/63.txt,overfitting,correct
42891,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/64.txt,overfitting,overfitting
42892,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/66.txt,overfitting,correct
42893,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/67.txt,overfitting,overfitting
42894,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/68.txt,overfitting,overfitting
42895,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/69.txt,overfitting,overfitting
42896,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/70.txt,overfitting,overfitting
42897,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/71.txt,overfitting,overfitting
42898,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/72.txt,overfitting,overfitting
42899,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/73.txt,overfitting,correct
42900,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/75.txt,overfitting,overfitting
42901,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/76.txt,overfitting,overfitting
42902,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/78.txt,overfitting,overfitting
42903,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/79.txt,overfitting,overfitting
42904,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/8.txt,overfitting,overfitting
42905,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/81.txt,overfitting,overfitting
42906,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/82.txt,overfitting,overfitting
42907,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/83.txt,overfitting,overfitting
42908,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/85.txt,overfitting,overfitting
42909,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/86.txt,overfitting,overfitting
42910,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/88.txt,overfitting,overfitting
42911,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/89.txt,overfitting,overfitting
42912,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/9.txt,overfitting,overfitting
42913,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/90.txt,overfitting,correct
42914,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/93.txt,overfitting,overfitting
42915,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/94.txt,overfitting,overfitting
42916,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/95.txt,overfitting,overfitting
42917,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/96.txt,overfitting,overfitting
42918,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/97.txt,overfitting,overfitting
42919,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/98.txt,overfitting,correct
42920,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/0.txt,overfitting,overfitting
42921,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/1.txt,overfitting,correct
42922,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/10.txt,overfitting,overfitting
42923,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/100.txt,overfitting,overfitting
42924,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/101.txt,overfitting,overfitting
42925,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/102.txt,overfitting,overfitting
42926,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/103.txt,overfitting,correct
42927,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/104.txt,overfitting,overfitting
42928,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/105.txt,overfitting,overfitting
42929,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/107.txt,overfitting,overfitting
42930,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/109.txt,overfitting,overfitting
42931,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/11.txt,overfitting,correct
42932,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/111.txt,overfitting,overfitting
42933,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/112.txt,overfitting,overfitting
42934,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/113.txt,overfitting,correct
42935,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/114.txt,overfitting,correct
42936,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/115.txt,overfitting,correct
42937,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/117.txt,overfitting,overfitting
42938,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/118.txt,overfitting,correct
42939,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/119.txt,overfitting,correct
42940,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/12.txt,overfitting,correct
42941,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/120.txt,overfitting,overfitting
42942,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/121.txt,overfitting,correct
42943,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/122.txt,overfitting,overfitting
42944,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/123.txt,overfitting,overfitting
42945,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/124.txt,overfitting,overfitting
42946,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/125.txt,overfitting,correct
42947,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/126.txt,overfitting,overfitting
42948,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/127.txt,overfitting,overfitting
42949,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/128.txt,overfitting,correct
42950,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/129.txt,overfitting,overfitting
42951,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/13.txt,overfitting,correct
42952,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/130.txt,overfitting,overfitting
42953,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/132.txt,overfitting,overfitting
42954,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/133.txt,overfitting,overfitting
42955,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/134.txt,overfitting,overfitting
42956,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/135.txt,overfitting,overfitting
42957,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/136.txt,overfitting,overfitting
42958,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/138.txt,overfitting,correct
42959,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/139.txt,overfitting,correct
42960,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/14.txt,overfitting,correct
42961,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/140.txt,overfitting,correct
42962,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/142.txt,overfitting,overfitting
42963,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/143.txt,overfitting,overfitting
42964,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/144.txt,overfitting,correct
42965,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/145.txt,overfitting,correct
42966,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/146.txt,overfitting,correct
42967,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/147.txt,overfitting,correct
42968,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/149.txt,overfitting,correct
42969,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/15.txt,overfitting,correct
42970,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/150.txt,overfitting,correct
42971,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/152.txt,overfitting,overfitting
42972,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/153.txt,overfitting,correct
42973,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/154.txt,overfitting,overfitting
42974,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/155.txt,overfitting,correct
42975,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/156.txt,overfitting,overfitting
42976,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/157.txt,overfitting,overfitting
42977,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/158.txt,overfitting,correct
42978,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/159.txt,overfitting,overfitting
42979,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/160.txt,overfitting,correct
42980,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/161.txt,overfitting,overfitting
42981,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/162.txt,overfitting,overfitting
42982,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/163.txt,overfitting,correct
42983,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/164.txt,overfitting,correct
42984,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/165.txt,overfitting,overfitting
42985,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/166.txt,overfitting,overfitting
42986,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/169.txt,overfitting,overfitting
42987,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/17.txt,overfitting,overfitting
42988,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/170.txt,overfitting,overfitting
42989,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/171.txt,overfitting,overfitting
42990,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/172.txt,overfitting,correct
42991,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/173.txt,overfitting,overfitting
42992,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/175.txt,overfitting,correct
42993,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/176.txt,overfitting,overfitting
42994,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/177.txt,overfitting,correct
42995,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/178.txt,overfitting,correct
42996,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/179.txt,overfitting,correct
42997,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/18.txt,overfitting,overfitting
42998,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/180.txt,overfitting,correct
42999,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/181.txt,overfitting,overfitting
43000,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/182.txt,overfitting,correct
43001,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/183.txt,overfitting,correct
43002,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/184.txt,overfitting,correct
43003,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/185.txt,overfitting,correct
43004,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/186.txt,overfitting,overfitting
43005,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/188.txt,overfitting,overfitting
43006,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/189.txt,overfitting,correct
43007,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/19.txt,overfitting,correct
43008,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/190.txt,overfitting,correct
43009,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/191.txt,overfitting,correct
43010,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/192.txt,overfitting,overfitting
43011,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/193.txt,overfitting,correct
43012,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/194.txt,overfitting,correct
43013,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/195.txt,overfitting,correct
43014,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/196.txt,overfitting,correct
43015,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/197.txt,overfitting,correct
43016,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/198.txt,overfitting,overfitting
43017,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/199.txt,overfitting,correct
43018,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/2.txt,overfitting,overfitting
43019,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/20.txt,overfitting,overfitting
43020,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/200.txt,overfitting,correct
43021,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/201.txt,overfitting,overfitting
43022,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/202.txt,overfitting,correct
43023,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/204.txt,overfitting,correct
43024,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/205.txt,overfitting,correct
43025,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/206.txt,overfitting,correct
43026,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/207.txt,overfitting,correct
43027,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/208.txt,overfitting,correct
43028,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/209.txt,overfitting,correct
43029,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/21.txt,overfitting,correct
43030,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/210.txt,overfitting,correct
43031,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/211.txt,overfitting,correct
43032,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/212.txt,overfitting,correct
43033,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/213.txt,overfitting,overfitting
43034,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-59/214.txt,overfitting,overfitting
